"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"11","infecção","infectado","confirmado","infectado","novo","pessoa","infectado","morto","óbitos","confirmado","morto","número","vítimas","país","morto","confirmado","morto","morto","elevar","infectado","vítimas","registar","número","recuperado","óbitos","óbitos","infecções","morto","infecções","óbitos","de","de","de","início","hora","número","registar","desde","infecções","mais","país","com","infecções","país","hora","milhões","desde","novo","mais","últimas","desde","novo","contágios","país","país","novo","infecções","infectado","morto","novo","país","número","país","mais","número","número","mais","mais","mais","infecções","registado","total","descer","intensivo","acumulado","dado","descer","desde","milhões","europeu"
"12","coronavírus","novo","infectado","óbitos","aumentar","morto","mil","elevar","morto","desde","novo","início","início","brasil","óbitos","início","país","início","registado","óbitos","desde","total","morto","infectado","brasil","desde","número","infecções","país","registado","país","país","número","número","novo","morto","morto","últimas","desde","contabilizar","hora","registado","últimas","hora","estado","desde","início","infecção","infecções","áfrica","total","país","número","início","início","país","óbitos","país","país","contabilizar","infecções","dia","covid","início","áfrica","elevar","últimas","número","infecções","de","incidência","dia","habitante","início","áfrica","portugal","infecção","últimas","de","sete"
"13","região","chinar","óbitos","desde","desde","anterior","confirmado","infectado","confirmado","anterior","recuperado","mais","número","registado","mortal","infecções","novo","número","país","infecções","número","contabilizar","áfrica","registar","dado","confirmado","país","infectado","novo","país","áfrica","pandemia","confirmado","infecção","estado","pandemia","número","infecções","infecção","milhões","contabilizar","pandemia","morto","contabilizar","unido","infecções","morto","mais","número","número","últimas","início","início","número","milhões","pandemia","número","morto","mundo","país","áfrica","dado","início","número","infecções","novo","infectado","país","mil","número","mais","últimas","mais","mais","registado","novo","desde","infecções","dia","hospitalizado"
"14","saúde","total","infecção","hora","pessoa","infecção","pessoa","pessoa","registado","óbitos","dado","estado","infecção","início","áfrica","hora","áfrica","mortal","áfrica","mil","brasil","áfrica","desde","brasil","confirmado","áfrica","dado","país","confirmado","início","morto","óbitos","início","morto","desde","covid","contabilizar","contabilizar","com","segundar","início","mais","hora","covid","habitante","contabilizar","novo","país","áfrica","país","estado","contabilizar","morto","milhões","pandemia","intensivo","infectado","infecções","novo","infectado","novo","mais","com","mundo","dado","morto","menos","infecções","país","dia","total","mais","áfrica","subir","infecção","áfrica","milhões","pandemia","início","rendimento"
"15","aumentar","itália","chinar","país","infecção","confirmado","recuperado","registado","desde","morto","infecções","áfrica","mortal","vítimas","novo","vítimas","estado","vítimas","óbitos","vítimas","óbitos","unido","novo","mortal","número","país","desde","dado","elevar","pandemia","vítimas","com","desde","contabilizar","infecção","milhões","início","início","milhões","novo","morto","dado","início","novo","número","novo","pandemia","dado","início","unido","milhões","covid","país","mais","contabilizar","mais","intensivo","intensivo","intensivo","mais","contabilizar","coronavírus","número","covid","covid","início","início","acumulado","hora","milhões","portugal","áfrica","incidência","descer","número","habitante","boletim","hora","pandemia","com"
"16","dia","últimas","país","morrer","elevar","infectado","infecção","morrer","país","pessoa","mais","novo","estado","morto","infecções","mortal","desde","óbitos","vítimas","desde","estado","país","início","infecções","mortal","brasil","contabilizar","início","infecção","mortal","infecções","dado","óbitos","mais","contabilizar","estado","novo","registado","número","infecções","pandemia","infectado","dado","morto","infecções","estado","país","milhões","novo","covid","brasil","número","covid","novo","mais","infecção","cuidado","mais","número","morto","início","morto","mundo","dosar","início","contabilizar","novo","início","início","início","infecção","confirmado","segundar","internado","covid","incidência","dado","dado","notificado","portugal"
"17","casar","região","morrer","morto","país","unido","país","anterior","infectado","new","anterior","confirmado","áfrica","mortal","registado","estado","vítimas","áfrica","desde","país","infectado","recuperado","dado","áfrica","vítimas","com","início","elevar","dado","vítimas","início","início","mil","país","unido","novo","estado","dado","áfrica","dado","novo","país","contabilizar","início","morto","índia","confirmado","início","vítimas","infecção","país","confirmado","cuidado","covid","recuperado","covid","covid","novo","infecções","infecções","mais","novo","mais","de","infectado","áfrica","intensivo","pandemia","número","dado","dado","unidade","milhões","desde","representar","descer","últimas","mais","covid","dia"
"18","infectado","morrer","itália","aumentar","mortal","registado","novo","dado","pessoa","morrer","início","registado","elevar","mundo","pandemia","novo","óbitos","novo","estado","mortal","morrer","mundo","total","milhões","novo","início","infecção","milhões","morto","novo","mortal","um","covid","pessoa","áfrica","início","infecção","morto","africanar","infecção","intensivo","acordar","doença","infecção","pandemia","início","estado","habitante","brasil","novo","infecção","morto","intensivo","unido","anterior","dado","pandemia","mundo","doença","início","infectado","intensivo","de","hopkins","novo","país","infecção","cuidado","acordar","hora","número","país","de","ministério","início","cuidado","de","início","últimas","afectado"
"19","total","aumentar","registado","itália","infectado","recuperado","anterior","país","morrer","vítimas","mil","anterior","país","confirmado","menos","infecção","com","infecção","mortal","novo","morto","início","morrer","desde","índia","novo","mortal","pandemia","anterior","de","novo","infecções","infecção","morrer","hopkins","infecções","unido","infecção","novo","mil","dado","novo","infecção","pandemia","desde","pandemia","acordar","anterior","estado","milhões","contabilizar","contágios","contabilizar","morto","morto","número","novo","infecção","pandemia","descer","covid","contágios","índia","país","mundo","mundo","pandemia","associado","de","país","milhões","infectado","novo","doente","total","intensivo","habitante","novo","novo","doente"
"20","morto","registado","unido","infecção","morrer","país","infecções","covid","dado","mil","óbitos","pessoa","novo","elevar","elevar","elevar","infecções","registado","pessoa","morto","com","vítimas","mortal","recuperar","unido","contabilizar","confirmado","novo","recuperado","morto","com","morto","contabilizar","covid","de","áfrica","subir","áfrica","segundar","mundo","milhões","contágios","registado","registado","covid","infecção","infecções","estado","infecção","anterior","início","milhões","novo","intensivo","cuidado","doença","brasil","dado","hospitalizado","recuperado","dia","com","hopkins","menos","dosar","mais","contabilizar","doença","registado","novo","boletim","boletim","dia","associado","descer","infecção","afectado","de","sábado","universidade"
"21","macau","subir","estado","registado","covid","vítimas","registado","vítimas","elevar","país","registado","unido","pessoa","hopkins","vítimas","mundo","mortal","recuperado","início","brasil","confirmado","estado","estado","infecção","áfrica","elevar","índia","contabilizar","início","índia","pandemia","registado","com","diário","johns","contabilizar","pandemia","mortal","início","início","recuperado","morto","milhões","áfrica","infectado","número","milhões","acordar","acordar","pandemia","hopkins","mundo","áfrica","estado","covid","infecções","confirmado","pandemia","internado","infecção","pandemia","cuidado","johns","com","elevar","ministério","doença","sete","incidência","pandemia","de","pandemia","infecções","milhões","últimas","registado","cuidado","dia","áfrica","intrum"
"22","chinar","saúde","desde","espanha","anterior","unir","morrer","novo","novo","novo","vítimas","país","infectado","infecções","confirmado","registado","início","país","unido","unido","início","confirmado","recuperado","confirmado","desde","mortal","vítimas","anterior","infectado","ministério","confirmado","confirmado","morto","da","mundo","registado","com","pandemia","dado","pandemia","infectado","intensivo","estado","estado","mil","áfrica","contabilizar","covid","pandemia","acordar","doença","vítimas","acordar","pandemia","intensivo","elevar","contabilizar","acordar","cuidado","habitante","milhões","contabilizar","acordar","índia","mais","habitante","dia","contabilizar","pandemia","mais","ministério","infecção","doente","cuidado","país","elevar","intensivo","portugal","continente","mil"
"23","últimas","hora","infecções","mortal","óbitos","aumentar","áfrica","mortal","vítimas","roman","áfrica","new","dado","morrer","anterior","país","unido","infectado","novo","pessoa","mortal","mortal","mundo","vítimas","país","infecção","infectado","confirmado","pandemia","elevar","ministério","anterior","dia","milhões","início","recuperado","universidade","vítimas","morto","paciente","com","início","atingir","milhões","início","unido","dado","brasil","contabilizar","contabilizar","coronavírus","áfrica","milhões","contágios","número","confirmado","país","habitante","contagem","cuidado","intensivo","doença","brasil","estado","de","estado","país","com","hopkins","nível","com","hora","infectado","coronavírus","infectado","sarscov","doente","sete","total","intensivo"
"24","de","infecções","números","com","coronavírus","reinar","reinar","infecção","estado","mortal","dia","infectado","confirmado","estado","morrer","morrer","infecção","confirmado","índia","ministério","unido","brasil","infecção","novo","anterior","vítimas","anterior","registado","vítimas","infecção","contabilizar","mil","pandemia","anterior","morto","confirmado","último","intensivo","estado","recuperado","confirmado","vítimas","país","mortal","hopkins","com","covid","com","dado","johns","segundar","infecção","mundo","ministério","contágios","mortal","coronavírus","contabilizar","covid","com","contágios","início","segundar","johns","acordar","pandemia","de","intensivo","johns","subir","brasil","intensivo","dado","menos","hora","infecções","mil","milhões","mil","acordar"
"25","hora","coronavírus","mil","frança","pelar","mortal","aumentar","reinar","áfrica","menos","brasil","infecções","unido","dado","pessoa","unido","infectado","há","morrer","registado","aumentar","anterior","unido","índia","milhões","recuperar","novo","ministério","mortal","confirmado","registado","pelar","coronavírus","aumentar","com","infecção","áfrica","covid","infectado","vítimas","cuidado","elevar","confirmado","mundo","áfrica","johns","ultrapassar","dia","johns","estado","índia","provocado","pandemia","brasil","unidade","morto","mais","incidência","mais","confirmado","mundo","infectado","ministério","brasil","morrer","acordar","ministério","dado","índia","sete","últimos","de","infecção","de","último","unidade","infecções","acordar","unir","baixo"
"26","são","autoridade","aumentar","internado","morto","novo","elevar","aumentar","brasil","unido","país","mortal","registado","infecção","unido","infectado","méxico","brasil","mundo","méxico","mundo","novo","universidade","país","infectado","agora","mundo","recuperado","registado","dado","infecção","elevar","milhões","dado","vítimas","ultrapassar","hopkins","mundo","vítimas","pessoa","boletim","doença","mil","índia","máximo","infectado","morrer","coronavírus","infectado","início","morto","hopkins","morrer","johns","dado","vítimas","menos","milhões","infecção","anterior","elevar","johns","cuidado","dado","intensivo","dado","morto","habitante","doença","incidência","acordar","incidência","mil","unidade","infecções","últimas","início","região","incidência","frança"
"27","infecções","intensivo","espanha","anterior","início","coronavírus","unir","unir","diagnosticado","estado","ministério","infecção","anterior","anterior","balanço","dado","coronavírus","mundo","confirmado","início","registado","dado","vítimas","anterior","infecção","ministério","registado","áfrica","áfrica","contabilizar","diário","segundar","infectado","dia","diário","segundar","johns","cuidado","pandemia","intensivo","registado","anterior","com","méxico","infecção","hopkins","com","nova","recuperado","boletim","com","com","estado","mundo","mortal","internado","áfrica","cuidado","segundar","pandemia","infecção","brasil","dado","unido","menos","positivo","número","hospitalizado","estado","acordar","país","início","continente","doença","brasil","aqui","acordar","número","reinar","confirmado"
"28","itália","óbitos","intensivo","vítimas","estado","iorque","desde","desde","início","msobidifontfamilytimes","rússia","brasil","curado","infectado","infecção","acordar","reinar","morrer","ultrapassar","infecção","elevar","desde","infectado","dado","elevar","estado","acordar","morrer","índia","áfrica","brasil","pessoa","diário","recuperar","mortal","unido","índia","hopkins","mortal","internado","infecção","recuperado","dezembro","dia","contabilizar","covid","unido","registado","com","mundo","méxico","johns","hopkins","doença","áfrica","contágios","divulgado","hopkins","hopkins","méxico","cuidado","itália","novo","domingo","ministério","últimos","associado","infectado","dia","registado","números","contabilizar","subir","portugal","acordar","milhões","confirmado","diária","recuperado","dado"
"29","em","positivo","com","diário","dado","estado","coronavírus","estado","covid","início","mortal","recuperado","menos","unido","brasil","contabilizar","recuperado","pandemia","contabilizar","áfrica","coronavírus","índia","com","mundo","contabilizar","pandemia","frança","recuperar","unido","anterior","estado","dia","morrer","confirmado","aumentar","internado","confirmado","acordar","johns","itália","nova","estado","valor","mil","doença","mundo","dia","baixar","registado","dia","confirmado","recuperado","anterior","confirmado","brasil","cuidado","paciente","johns","unidade","covid","boletim","menos","morto","pandemia","pandemia","de","acordar","menos","habitante","aumentar","dia","número","país","dado","reportado","boletim","valor","incidência","acordar","milhões"
"30","ano","iorque","dado","subir","registado","mundo","mortal","infecções","unido","aumentar","elevar","elevar","pelar","novo","diagnosticado","óbitos","morrer","mil","curado","pandemia","nova","mil","brasil","mil","dia","infectado","unido","índia","com","doença","acordar","infecção","dado","recuperado","morrer","elevar","doença","ministério","covid","cuidado","estado","pessoa","unido","doença","vítimas","habitante","áfrica","mundo","anterior","morrer","johns","pandemia","vítimas","cuidado","infecção","contabilizar","dia","segundar","boletim","dado","ministério","mil","contágios","intensivo","estado","contágios","pessoa","boletim","sete","continente","contágios","morrer","unidade","em","valor","número","elevar","média","brasil","aqui"
"31","menos","balanço","balanço","crescimento","unido","desde","vítimas","unido","aumentar","intensivo","pelar","menos","acordar","johns","dado","itália","mundo","subir","pandemia","terçafeira","ministério","região","recuperar","estado","recuperar","itália","johns","estado","estado","covid","elevar","milhões","máximo","mundo","pandemia","com","pessoa","boletim","hopkins","unido","último","contabilizar","morrer","valor","com","últimos","registado","de","universidade","pessoa","pandemia","nova","com","hopkins","acordar","balanço","mundo","brasil","johns","internado","estado","mundo","intensivo","registado","índia","registado","com","subir","subir","último","mundo","números","brasil","habitante","anterior","menos","incidência","descer","africanar","subir"
"32","um","mortal","iorque","taxar","itália","mil","subir","menos","rússia","recuperado","pessoa","dado","ministério","pelar","estado","covid","unir","acordar","mil","morrer","pessoa","méxico","elevar","diário","subir","acordar","hopkins","diário","brasil","milhões","dado","covid","mundo","itália","milhões","mundo","brasil","coronavírus","unido","cama","doença","covid","recuperado","johns","anterior","confirmado","hopkins","infectado","últimos","hopkins","dado","cuidado","internado","índia","incidência","anterior","acordar","com","dado","hopkins","johns","hospitalizado","infectado","elevar","vítimas","infectado","covid","itália","novo","boletim","intensivo","covid","boletim","incidência","intensivo","covid","registado","mundo","morrer","novo"
"33","maior","cuidado","reinar","de","subir","áfrica","frança","itália","mortal","span","coronavírus","morrer","contabilizar","covid","recuperado","com","contabilizar","covid","hopkins","contabilizar","índia","continente","johns","pandemia","com","unido","com","mundo","ministério","aumentar","unido","áfrica","acordar","unir","índia","doença","milhões","infectado","agora","ministério","recuperar","coronavírus","áfrica","unido","johns","segundar","infectado","pandemia","baixar","coronavírus","dia","anterior","por","últimos","infectado","brasil","hospitalizado","ministério","doente","johns","coronavírus","infecções","pandemia","segundar","país","incidência","itália","mundo","boletim","com","cuidado","mundo","mundo","novo","internado","associado","oficial","últimos","número","pessoa"
"34","cincar","mil","hopkins","unido","intensivo","números","início","subir","recuperado","covid","aumentar","intensivo","chinar","pandemia","curado","hopkins","brasil","diário","johns","recuperar","contabilizar","ministério","hopkins","méxico","mundo","covid","pandemia","acordar","há","mundo","índia","ultrapassar","vítimas","por","universidade","diário","mundo","domingo","universidade","ultrapassar","internado","confirmado","acordar","intensivo","confirmado","acordar","coronavírus","reinar","cuidado","mortal","covid","intensivo","último","acordar","hospitalizado","estado","sábado","contagem","anterior","ministério","doença","segundar","áfrica","contágios","continente","hopkins","coronavírus","mil","sábado","semana","sete","por","intensivo","aumentar","afectado","direcçãogeral","novo","continente","país","checar"
"35","positivo","de","hospitalizado","diagnosticado","registaramse","itália","estado","recuperado","anterior","brasil","infectado","subir","june","menos","milhões","johns","itália","índia","contágios","índia","sul","milhões","dia","contabilizar","estado","índia","elevar","com","intensivo","maior","infectado","coronavírus","registado","com","ministério","coronavírus","registado","números","último","mortal","brasil","subir","mundo","vítimas","dia","doença","recuperado","descer","milhões","pelar","áfrica","brasil","unidade","contagem","provocado","de","de","aumentar","em","menos","causado","sete","dosar","doença","mortal","recuperado","índia","anterior","contágios","unir","subir","portugal","cuidado","contabilizar","coronavírus","morrer","áfrica","mil","boletim","internamento"
"36","ter","números","coronavírus","elevar","com","chinar","números","com","reinar","áfrica","morrer","universidade","infecções","mil","país","anterior","índia","milhões","infectado","recuperado","números","com","anterior","covid","início","recuperado","brasil","hopkins","coronavírus","com","maior","recuperado","agora","máximo","covid","dado","mortal","paciente","acordar","infectado","segundar","ministério","ultrapassar","com","mortal","dado","de","recuperado","mundo","com","mundo","acordar","doença","boletim","dia","coronavírus","anterior","doença","brasil","mundo","dado","áfrica","mil","áfrica","hopkins","com","continente","confirmado","brasil","contabilizar","anterior","cuidado","anterior","áfrica","cuidado","hospitalizado","balanço","rt","afectado","precários"
"37","surtir","segundar","sextafeira","dia","divulgado","elevar","johns","números","itália","registado","covid","internado","covid","pessoa","países","pessoa","aumentar","diagnosticado","alemanha","diário","dado","infecção","pandemia","pessoa","região","johns","segundar","vítimas","hopkins","portugal","morrer","ir","áfrica","internado","segundar","hopkins","acordar","johns","nova","universidade","covid","unido","covid","brasil","índia","coronavírus","mundo","activo","nova","universidade","universidade","doença","contagem","infectado","vítimas","divulgado","pessoa","covid","menos","segundar","hopkins","hopkins","estado","acordar","johns","johns","dado","dia","números","mundo","mil","com","covid","país","menos","contabilizar","hopkins","austral","hora","cuidado"
"38","morrer","há","início","coronavírus","domingo","curado","hopkins","início","frança","dado","há","números","oficial","acordar","afp","mil","subir","méxico","números","subir","mil","divulgado","iorque","totalizar","recuperado","números","maior","infecção","doença","itália","mil","acordar","índia","activo","máximo","johns","infectado","com","índia","agora","áfrica","milhões","elevar","máximo","coronavírus","de","anterior","últimos","mortal","brasil","da","pessoa","johns","recuperado","sextafeira","unido","internado","boletim","dia","doença","brasil","descer","baixar","contabilizar","pessoa","morrer","último","brasil","unidade","contágios","aumentar","novo","itália","segundar","boletim","acordar","johns","com","acumulado","unidade"
"39","todo","vítimas","crescimento","recuperar","diário","contabilizar","covid","mil","espanha","rússia","últimos","roman","brasil","contabilizar","johns","recuperado","ultrapassar","países","covid","mundo","universidade","hopkins","confirmado","activo","coronavírus","diário","ministério","intensivo","itália","autoridade","da","infectado","ultrapassar","índia","elevar","boletim","coronavírus","minutar","doença","doença","acordar","reportar","pessoa","diário","registado","pessoa","universidade","hopkins","elevar","vítimas","de","méxico","infectado","autoridade","confirmado","índia","unidade","anterior","contabilizar","dia","habitante","incidência","acumulado","sete","cuidado","hospitalizado","unidade","contágios","terçafeira","internado","doença","anterior","contágios","covid","doença","união","anterior","dgs","média","infecção"
"40","domingo","com","mundo","estado","números","ultrapassar","itália","internado","mundo","subir","estado","boletim","dia","curado","dia","brasil","milhões","coronavírus","com","de","intensivo","johns","covid","elevar","acordar","hopkins","recuperar","unido","johns","recuperado","mundo","aumentar","ministério","já","dado","dia","dado","africanar","intensivo","confirmado","morrer","menos","frança","pessoa","mundo","méxico","johns","segundar","contagem","sarscov","mortal","unido","boletim","universidade","doença","morrer","morrer","coronavírus","unido","hospitalizado","unidade","pandemia","unido","contagem","africanar","itália","cuidado","descer","infecção","infecção","unidade","acordar","ministério","elevar","dado","internado","divulgar","direcçãogeral","vítimas","portuguãªs"
"41","registado","internado","região","infecções","recuperado","início","unido","acordar","segundar","infectado","unido","milhões","frança","com","infectado","june","elevar","elevar","universidade","hopkins","infecção","afectar","segundar","unido","pandemia","registado","recuperado","subir","mil","pessoa","recuperado","morrer","contágios","subir","cuidado","vítimas","morrer","universidade","morrer","brasil","johns","mortal","infectado","reportar","contagem","recuperado","brasil","números","pelar","último","habitante","estado","sarscov","internado","hopkins","infectado","hopkins","áfrica","coronavírus","acumular","anterior","paciente","elevar","novo","infecção","infecção","mundo","incidência","unido","últimos","acumulado","descer","julho","semana","contabilizar","anterior","vítimas","país","dado","pandemia"
"42","quarentenar","covid","cuidado","acordar","internado","recuperar","espanha","dia","subir","itália","balanço","johns","morrer","universidade","com","pandemia","sul","anterior","sul","contagem","johns","intensivo","milhões","ministério","ultrapassar","ultrapassar","estado","autoridade","aumentar","mil","continente","em","subir","frança","maior","activo","intensivo","milhões","máximo","unidade","hopkins","hospitalizado","máximo","infectado","recuperar","brasil","doença","paciente","ministério","itália","recente","dado","confirmado","vítimas","johns","ministério","com","doente","chinar","áfrica","segundar","covid","terceirar","habitante","divulgado","contagem","habitante","acordar","doente","intensivo","vítimas","morto","fevereiro","internamento","portugal","doença","contabilizar","coronavírus","anterior","crise"
"43","já","unido","unir","mundo","cuidado","johns","dado","sábado","números","reinar","johns","reinar","johns","june","mundo","milhões","hopkins","pessoa","milhões","domingo","contagem","elevar","espanha","região","tejo","provocado","pessoa","pessoa","mundo","já","sábado","vítimas","segundar","segundar","intensivo","anterior","recuperado","segundar","registado","estado","activo","nova","portugal","confirmado","brasil","morrer","elevar","unir","covid","confirmado","reinar","segundar","mortal","coronavírus","da","contabilizado","johns","unidade","alemanha","oficial","incidência","de","incidência","divulgado","com","brasil","recuperado","números","nível","segundar","internado","acumulado","semana","boletim","elevar","dgs","internado","contabilizar","cdc","ue"
